"trans.ID","time","line","key","p_utts","p_form","p_lrb","p_obj","p_gloss","p_orient","p_mspd","c_utts","c_form","c_lrb","c_obj","c_gloss","c_orient","c_mspd","context","Parent.DXT","Child.DXT","participant_id","session","C_wpu","c_pret"
NA,NA,180,NA,"next time she'll know better.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,181,NA,NA,NA,NA,NA,NA,NA,NA,"this -- this --",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,4,0
NA,NA,182,NA,"we should be nice to Karen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,"1904-01-01 00:29:29",183,NA,NA,NA,NA,NA,NA,NA,NA,"this same.","point","r","card","card",NA,NA,NA,NA,NA,117,8,2,0
NA,NA,184,NA,NA,NA,NA,NA,NA,NA,NA,"this same.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,2,0
NA,NA,185,NA,NA,NA,NA,NA,NA,NA,NA,"this same.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,2,0
NA,NA,186,NA,"they're both cows but they're doing different things",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,187,NA,"tell me what are those cows doing.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,188,NA,NA,NA,NA,NA,NA,NA,NA,"laying.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,1,0
NA,NA,189,NA,"yup, this cow is laying down.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,190,NA,NA,NA,NA,NA,NA,NA,NA,"yeah.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,1,0
NA,NA,191,NA,"and eating flowers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,192,NA,"what's the other cow doing?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,193,NA,NA,NA,NA,NA,NA,NA,NA,"um.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,1,0
NA,"1904-01-01 00:29:46",194,NA,"what's this one doing in your hand?","point","r","card","card",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,195,NA,"what's this cow doing?","hold","r","card","card",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,196,NA,NA,NA,NA,NA,NA,NA,NA,"eat -- eating that.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,4,0
NA,NA,197,NA,"no this cow is not eating.","hold~","r","card","card",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,198,NA,"this cow is standing.","hold~","r","card","card",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,199,NA,"look at it.","hold~","r","card","card",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,200,NA,"look at the card Laura.","hold~","r","card","card",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,201,NA,"this cow is doing something very funny.","hold~","r","card","card",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,"1904-01-01 00:30:00",202,NA,"it's standing and what is it doing with its tail?","hold~","r","card","card",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,203,"x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sister talks to M",NA,NA,117,8,0,0
NA,NA,204,NA,NA,NA,NA,NA,NA,NA,NA,"waving.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,1,0
NA,NA,205,NA,"yeah, it's painting spots on itself.","hold~","r","card","card",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,206,NA,NA,NA,NA,NA,NA,NA,NA,"let's paint.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,2,0
NA,"1904-01-01 00:30:16",207,NA,"did you see the paint can in this picture?","point","r","paint can on card","paint can on card","touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,208,NA,NA,NA,NA,NA,NA,NA,NA,"mmhm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,1,0
NA,NA,209,NA,"look.","point~","r","paint can on card","paint can on card","touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,210,NA,"there's a can of paint.","point~","r","paint can on card","paint can on card","touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,211,NA,"the cow dipped its tail in the can of paint and it's using its tail like a paint brush.","point~","r","paint can on card","paint can on card","touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,212,NA,"what a silly cow.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,"1904-01-01 00:30:28",213,NA,"what's this cow doing?","point","r","cow on card","cow on card","touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,"1904-01-01 00:30:31",214,NA,NA,NA,NA,NA,NA,NA,NA,"not playing.","shake","h",NA,"no",NA,NA,NA,NA,NA,117,8,2,0
NA,NA,215,NA,"he's just sitting there",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,216,NA,"he's just sitting there smelling the flowers, I think.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,217,NA,NA,NA,NA,NA,NA,NA,NA,"this one.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,2,0
NA,NA,218,NA,"what was this cow doing?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,219,NA,NA,NA,NA,NA,NA,NA,NA,"nope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,1,0
NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,"you not see.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,3,0
NA,NA,221,NA,"oh that's on that cow-'s tail.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,222,NA,NA,NA,NA,NA,NA,NA,NA,"you not see.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,3,0
NA,NA,223,NA,"this game is not much fun unless we can look at the pictures.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,224,NA,NA,NA,NA,NA,NA,NA,NA,"we -- black sheep.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,4,0
NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,"more black sheep.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,3,0
NA,NA,226,NA,"more black sheep.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"says sheeps",NA,NA,117,8,0,0
NA,NA,227,NA,"what color are those sheep?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,228,"*",NA,NA,NA,NA,NA,NA,NA,"nope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,1,0
NA,NA,229,"*",NA,NA,NA,NA,NA,NA,NA,"Olivia, no.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,2,0
NA,NA,230,NA,"Laura, you need to share the cards.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,"1904-01-01 00:31:06",231,NA,NA,NA,NA,NA,NA,NA,NA,"here you go.","hold","r","card","take card",NA,NA,NA,NA,NA,117,8,3,0
NA,NA,232,NA,"you need to share the cards.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,"yeah, here you go.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,4,0
NA,NA,234,NA,"a cow.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,"1904-01-01 00:31:15",235,"*","that cow has a butterfly on its tail.","point","l","butterfly on card","butterfly on card","touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,236,NA,NA,NA,NA,NA,NA,NA,NA,"here you go.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,3,0
NA,NA,237,NA,NA,NA,NA,NA,NA,NA,NA,"here you go.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,3,0
NA,NA,238,NA,"these are some really silly cows.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,239,NA,NA,NA,NA,NA,NA,NA,NA,"see.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,1,0
NA,NA,240,NA,"what animals do we have here?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,241,NA,"oh.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,242,NA,"bless you Olivia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,243,NA,"bless you.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,244,NA,NA,NA,NA,NA,NA,NA,NA,"no, no.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,2,0
NA,NA,245,"*","here's another cow.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,246,"*","look at all those cows.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,"1904-01-01 00:31:42.636",247,NA,"this cow is laughing.","point","r","laughing cow card","laughing cow card","touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,248,NA,NA,NA,NA,NA,NA,NA,NA,"this one now.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,3,0
NA,NA,249,NA,NA,NA,NA,NA,NA,NA,NA,"more black sheep.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,3,0
NA,NA,250,NA,"those are white sheep.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,251,"v","---",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,252,NA,NA,NA,NA,NA,NA,NA,NA,"one more.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,2,0
NA,NA,253,NA,"sheep, what are all these sheep doing?","ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,254,NA,"this sheep is just relaxing, chewing on a flower.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,255,NA,"this sheep.","ambiguous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,256,NA,"what's this sheep doing?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,257,NA,NA,NA,NA,NA,NA,NA,NA,"where's ###",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,2,0
NA,"1904-01-01 00:32:19.475",258,NA,"what do you think this sheep is doing Laura?","hold","l","sheep card","sheep card",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,259,"*",NA,NA,NA,NA,NA,NA,NA,"nope, nope, nope Olivia, nope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,5,0
NA,NA,260,"*",NA,NA,NA,NA,NA,NA,NA,"nope [x4].",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,2,0
NA,NA,261,"*",NA,NA,NA,NA,NA,NA,NA,"nope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,1,0
NA,NA,262,NA,"what's this sheep doing Laura?","hold~","l","sheep card","sheep card",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,263,"*",NA,NA,NA,NA,NA,NA,NA,"I'm picking it.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,3,0
NA,NA,264,NA,"Laura, you need to share the cards or we will put them away.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,265,NA,"give her some cards please.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,266,NA,NA,NA,NA,NA,NA,NA,NA,"no.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,1,0
NA,NA,267,NA,"give her half of the cards right now or we'll put the game away.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,268,NA,"yup, a whole bunch of cards.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,269,NA,"Laura, I'm going to put the cards away unless you give her some cards.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,"1904-01-01 00:32:54.141",270,NA,"give her these cards please.","hold","l","cards","take cards",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,271,NA,"nicely, give them to her nicely.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,272,NA,"do not throw them at her.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,273,NA,"give them to her nicely.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,274,NA,"ok, Laura, we're done playing with the game unless you give them to her right now.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,"1904-01-01 00:33:10.724",275,"*","here you go Olivia.","hold","l","cards","cards",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,276,"*","here you go honey.","hold~","l","cards","cards",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,277,NA,NA,NA,NA,NA,NA,NA,NA,"one more.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,2,0
NA,NA,278,"*","Olivia say thank you.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,279,"*","ok.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,280,NA,NA,NA,NA,NA,NA,NA,NA,"###",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,1,0
NA,NA,281,"*","what's on --",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,282,"*","oh, is there a sheep?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,"1904-01-01 00:33:27.942",283,"*","I see a dog and a cow.","point - point","l - l","dog on card - cow on card","dog on card - cow on card",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,284,"*","it looks like they fell on their heads.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,"their heads.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,2,0
NA,"1904-01-01 00:33:40.588",286,NA,"yes, look at them.","hold","l","card","card",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,287,"*","oh it's the same.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,288,"*","is that what you said?","hold - hold","l - r","card with cow and dog - card with cow and dog","card with cow and dog - card with cow and dog",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,289,"*","it's the same.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,290,"*","they're the same.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,291,NA,NA,NA,NA,NA,NA,NA,NA,"Mommy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,1,0
NA,NA,292,NA,"oh, no they're not quite the same.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,293,NA,"there's a cow there, and a cow there and a sheep there and a dog there.","hold + point - point - point - point","l + r - r - r - r","cards + cow on card - other cow on card - sheep on card - dog on card","cards + cow on card - other cow on card - sheep on card - dog on card",NA,"+ touch - touch - touch - touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,294,NA,"but they all fell on their heads.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,"1904-01-01 00:34:00.074",295,NA,"did you see that?","hold","l","card","card",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,296,NA,"at first I thought they were the same.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,297,NA,NA,NA,NA,NA,NA,NA,NA,"they're same.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,2,0
NA,NA,298,NA,"no, they're not quite the same.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,299,NA,NA,NA,NA,NA,NA,NA,NA,"yeah.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,1,0
NA,NA,300,NA,"you see, here's a dog.","point","r","dog on card","dog",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,301,NA,NA,NA,NA,NA,NA,NA,NA,"yeah.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,1,0
NA,"1904-01-01 00:34:11.051",302,NA,"and here's a cow.","point","l","cow on card","cow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,"1904-01-01 00:34:12.334",303,NA,"and here's a cow and here's a sheep.","point - point","r - l","cow on card - sheep on card","cow -sheep",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,"1904-01-01 00:34:17.958",304,NA,"there's a cow in each picture but they're in different spots.","point + point","r + l","cow on card + cow on card","cow + cow","touch + touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,"1904-01-01 00:34:19.66",305,NA,"and then there's a dog and a sheep.","point + point","r + l","dog on card + sheep on card","dog on card + sheep on card","touch + touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,306,NA,"but they're all on their heads, aren't they?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,307,NA,NA,NA,NA,NA,NA,NA,NA,"yes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,1,0
NA,NA,308,NA,"should we sort them?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,309,NA,NA,NA,NA,NA,NA,NA,NA,"yeah.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,1,0
NA,NA,310,NA,"should we sort all the cows?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,311,NA,"should we find all the cards with cows on them?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,312,NA,NA,NA,NA,NA,NA,NA,NA,"mmhm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,1,0
NA,NA,313,NA,"help me.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,314,NA,"help me find them.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,315,"*","are you swiping a card?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,316,"*","did you swipe that card?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,317,NA,"what do you have on your card?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,318,NA,NA,NA,NA,NA,NA,NA,NA,"Mommy, eat.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,2,0
NA,NA,319,NA,NA,NA,NA,NA,NA,NA,NA,"I want to eat.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,4,0
NA,NA,320,"*","it's a dog.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,321,NA,NA,NA,NA,NA,NA,NA,NA,"Mommy --",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,2,0
NA,"1904-01-01 00:35:00",322,"x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sis talks to M",NA,NA,117,8,0,0
NA,NA,323,"*","dog.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,324,NA,"you want to eat now?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,325,NA,NA,NA,NA,NA,NA,NA,NA,"eat.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,1,0
NA,NA,326,NA,"would you like your cous+cous now?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,327,NA,NA,NA,NA,NA,NA,NA,NA,"huhuh.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,1,0
NA,NA,328,NA,"that's what I made for lunch.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,329,NA,NA,NA,NA,NA,NA,NA,NA,"###",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,1,0
NA,NA,330,NA,"cous+cous and watermelon.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,331,NA,NA,NA,NA,NA,NA,NA,NA,"yes [x4].",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,2,0
NA,NA,332,NA,"ok, help me pick up the cards first.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,333,NA,"ok.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,334,NA,"we need to put them in the little box.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,335,NA,NA,NA,NA,NA,NA,NA,NA,"little box.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,2,0
NA,NA,336,NA,"in the little box again.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,337,NA,"so we can find them when we want to play with them next time.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E",NA,117,8,0,0
NA,NA,338,"*","are you going to eat too Olivia?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,"1904-01-01 00:35:45.212",339,"*","are you going to put your cards in the box?","hold","r","box","box","shake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,340,"*","thank you.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,341,"v","---",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,342,"*","op, here's one under your foot.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,343,NA,"a silly sheep combing his hair.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,344,NA,NA,NA,NA,NA,NA,NA,NA,"combing his --",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,3,0
NA,NA,345,NA,"isn't that a funny one?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,"1904-01-01 00:36:12.592",346,NA,NA,"palm","r","cards","cards","palm down, touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,347,"*","why don't you leave your socks on, honey?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,348,"*","it's very cold today.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,349,NA,"is that all?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,350,NA,"oh, more cards.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,351,"*","Laura was sitting on them.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,"1904-01-01 00:36:32.726",352,"*","you want to put this one away?","hold","r","card","take card",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,353,"*","it's a doggie sniffing.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
